sport,event,medal,rank,country_name,country_code,athlete_full_name
Athletics,Men's 50km Race Walk,,15,Mexico,MEX,Jose LEYVER
Athletics,Men's 50km Race Walk,,28,People's Republic of China,CHN,Yadong LUO
Athletics,Men's 200m,,5,Liberia,LBR,Joseph FAHNBULLEH
Athletics,Men's 200m,,6,Canada,CAN,Aaron BROWN
Athletics,Men's 200m,,4,United States of America,USA,Erriyon KNIGHTON
Athletics,Men's 200m,,7,Jamaica,JAM,Rasheed DWYER
Athletics,Men's 200m,3.0,3,United States of America,USA,Noah LYLES
Athletics,Men's 200m,2.0,2,United States of America,USA,Kenneth BEDNAREK
Athletics,Men's 200m,1.0,1,Canada,CAN,Andre DE GRASSE
Athletics,Men's 200m,,8,Trinidad and Tobago,TTO,Jereem RICHARDS
Athletics,Women's 400m,1.0,1,Bahamas,BAH,Shaunae MILLER
Athletics,Women's 400m,,4,Jamaica,JAM,Stephenie Ann MCPHERSON
Athletics,Women's 400m,,DNF,Cuba,CUB,Roxana GOMEZ
Athletics,Women's 400m,,6,Great Britain,GBR,Jodie WILLIAMS
Athletics,Women's 400m,3.0,3,United States of America,USA,Allyson FELIX
Athletics,Women's 400m,,7,United States of America,USA,Quanera HAYES
Athletics,Women's 400m,2.0,2,Dominican Republic,DOM,Marileidy PAULINO
Athletics,Women's 400m,,5,Jamaica,JAM,Candice MCLEOD
Athletics,Women's 100m,1.0,1,Jamaica,JAM,Elaine THOMPSON
Athletics,Women's 100m,3.0,3,Jamaica,JAM,Shericka JACKSON
Athletics,Women's 100m,,4,C̫te d'Ivoire,CIV,Marie-Josee TA LOU
Athletics,Women's 100m,2.0,2,Jamaica,JAM,Shelly-Ann FRASER-PRYCE
Athletics,Women's 100m,,6,Switzerland,SUI,Mujinga KAMBUNDJI
Athletics,Women's 100m,,7,United States of America,USA,Teahna DANIELS
Athletics,Women's 100m,,5,Switzerland,SUI,Ajla DEL PONTE
Athletics,Women's 100m,,8,Great Britain,GBR,Daryll NEITA
Athletics,Women's Marathon,,50,Belarus,BLR,Nina SAVINA
Athletics,Women's Marathon,,38,France,FRA,Susan JEPTOOO
Athletics,Women's Marathon,1.0,1,Kenya,KEN,Peres JEPCHIRCHIR
Athletics,Women's Marathon,,67,People's Republic of China,CHN,Li BAI
Athletics,Women's Marathon,,5,Belarus,BLR,Volha MAZURONAK
Athletics,Women's Marathon,,31,Germany,GER,Katharina STEINRUCK
Athletics,Women's Marathon,,40,Peru,PER,Jovana DE LA CRUZ
Athletics,Women's Marathon,,44,Netherlands,NED,Andrea DEELSTRA
Athletics,Women's Marathon,,12,Switzerland,SUI,Fabienne SCHLUMPF
Athletics,Women's Marathon,,11,Namibia,NAM,Helalia JOHANNES
Athletics,Women's Marathon,,13,Canada,CAN,Natasha WODAK
Athletics,Women's Marathon,,32,Italy,ITA,Giovanna EPIS
Athletics,Women's Marathon,,DNF,Mexico,MEX,Andrea Soraya RAMIREZ LIMON
Athletics,Women's Marathon,,23,Australia,AUS,Ellie PASHLEY
Athletics,Women's Marathon,,56,Morocco,MAR,Rkia EL MOUKIM
Athletics,Women's Marathon,,37,Spain,ESP,Marta GALIMANY
Athletics,Women's Marathon,,66,Israel,ISR,Lonah Chemtai SALPETER
Athletics,Women's Marathon,,DNF,Spain,ESP,Laura MENDEZ
Athletics,Women's Marathon,,70,Portugal,POR,Catarina RIBEIRO
Athletics,Women's Marathon,,17,United States of America,USA,Sally Jepkosgei KIPYEGO
Athletics,Women's Marathon,,DNF,Ukraine,UKR,Viktoriia KALIUZHNA
Athletics,Women's Marathon,,46,Kazakhstan,KAZ,Zhanna MAMAZHANOVA
Athletics,Women's Marathon,,60,Ecuador,ECU,Andrea Paola BONILLA
Athletics,Women's Marathon,,39,Great Britain,GBR,Stephanie DAVIS
Athletics,Women's Marathon,,72,Solomon Islands,SOL,Sharon FIRISUA
Athletics,Women's Marathon,,64,Mexico,MEX,Ursula Patricia SANCHEZ
Athletics,Women's Marathon,,DNF,Ethiopia,ETH,Birhane DIBABA
Athletics,Women's Marathon,,DNF,Turkey,TUR,Meryem ERDOGAN
Athletics,Women's Marathon,,26,Australia,AUS,Lisa Jane WEIGHTMAN
Athletics,Women's Marathon,,34,Republic of Korea,KOR,Kyungsun CHOI
Athletics,Women's Marathon,,20,Lesotho,LES,Neheng KHATALA
Athletics,Women's Marathon,,28,Belgium,BEL,Mieke GORISSEN
Athletics,Women's Marathon,,4,Ethiopia,ETH,Roza DEREJE
Athletics,Women's Marathon,,52,Czech Republic,CZE,Marcela JOGLOVA
Athletics,Women's Marathon,,73,Canada,CAN,Dayna PIDHORESKY
Athletics,Women's Marathon,,DNF,Czech Republic,CZE,Eva VRABCOVA NYVLTOVA
Athletics,Women's Marathon,,30,Portugal,POR,Carla Salome ROCHA
Athletics,Women's Marathon,,14,Poland,POL,Karolina NADOLSKA
Athletics,Women's Marathon,,36,Kyrgyzstan,KGZ,Darya MASLOVA
Athletics,Women's Marathon,,33,Japan,JPN,Honami MAEDA
Athletics,Women's Marathon,,DNF,South Africa,RSA,Irvette VAN ZYL
Athletics,Women's Marathon,,41,Ecuador,ECU,Rosa CHACHA
Athletics,Women's Marathon,,19,Japan,JPN,Ayuko SUZUKI
Athletics,Women's Marathon,,DNF,United States of America,USA,Aliphine Chepkerker TULIAMUK
Athletics,Women's Marathon,,51,Switzerland,SUI,Martina STRAHL
Athletics,Women's Marathon,,43,Eritrea,ERI,Nazret WELDU
Athletics,Women's Marathon,,9,Canada,CAN,Malindi ELMORE
Athletics,Women's Marathon,,DNF,Ireland,IRL,Aoife COOKE
Athletics,Women's Marathon,,16,Uganda,UGA,Immaculate CHEMUTAI
Athletics,Women's Marathon,,57,Republic of Korea,KOR,Seulki AN
Athletics,Women's Marathon,,69,Uganda,UGA,Juliet CHEKWEL
Athletics,Women's Marathon,,6,Germany,GER,Melat Yisak KEJETA
Athletics,Women's Marathon,,47,People's Republic of China,CHN,Deshun ZHANG
Athletics,Women's Marathon,,68,Great Britain,GBR,Stephanie TWELL
Athletics,Women's Marathon,,54,Republic of Moldova,MDA,Lilia FISIKOWICI
Athletics,Women's Marathon,,DNF,Ethiopia,ETH,Zeineba YIMER
Athletics,Women's Marathon,,21,Croatia,CRO,Matea PARLOV KOSTRO
Athletics,Women's Marathon,,62,People's Republic of China,CHN,Zhixuan LI
Athletics,Women's Marathon,,18,Germany,GER,Deborah SCHONEBORN
Athletics,Women's Marathon,,DNF,Portugal,POR,Sara MOREIRA
Athletics,Women's Marathon,,24,United Republic of Tanzania,TAN,Failuna MATANGA
Athletics,Women's Marathon,,8,Japan,JPN,Mao ICHIYAMA
Athletics,Women's Marathon,,58,Czech Republic,CZE,Tereza HROCHOVA
Athletics,Women's Marathon,,35,Poland,POL,Aleksandra LISOWSKA
Athletics,Women's Marathon,,42,Ukraine,UKR,Yevheniya PROKOFYEVA
Athletics,Women's Marathon,,22,Sweden,SWE,Carolina WIKSTROM
Athletics,Women's Marathon,,DNF,Bahrain,BRN,Tejitu DABA
Athletics,Women's Marathon,,25,Ireland,IRL,Fionnuala MCCORMACK
Athletics,Women's Marathon,,48,Israel,ISR,Maor TIYOURI
Athletics,Women's Marathon,,49,Belgium,BEL,Hanne VERBRUGGEN
Athletics,Women's Marathon,,DNF,Ukraine,UKR,Darya MYKHAYLOVA
Athletics,Women's Marathon,,65,Mexico,MEX,Daniela TORRES
Athletics,Women's Marathon,,53,Croatia,CRO,Bojana BJELJAC
Athletics,Women's Marathon,,59,Poland,POL,Angelika MACH
Athletics,Women's Marathon,,10,Australia,AUS,Sinead DIVER
Athletics,Women's Marathon,,71,Great Britain,GBR,Jess PIASECKI
Athletics,Women's Marathon,,61,Argentina,ARG,Marcela Cristina GOMEZ
Athletics,Women's Marathon,2.0,2,Kenya,KEN,Brigid KOSGEI
Athletics,Women's Marathon,,27,Peru,PER,Gladys TEJEDA
Athletics,Women's Marathon,,29,Spain,ESP,Elena LOYO
Athletics,Women's Marathon,,45,Mongolia,MGL,Munkhzaya BAYARTSOGT
Athletics,Women's Marathon,,7,Bahrain,BRN,Eunice Chebichii CHUMBA
Athletics,Women's Marathon,,DNF,Kenya,KEN,Ruth CHEPNGETICH
Athletics,Women's Marathon,,15,South Africa,RSA,Gerda STEYN
Athletics,Women's Marathon,,63,Netherlands,NED,Jill HOLTERMAN
Athletics,Women's Marathon,,55,Colombia,COL,Angie ORJUELA
Athletics,Women's Marathon,3.0,3,United States of America,USA,Molly SEIDEL
Athletics,Women's Marathon,,DNF,Eritrea,ERI,Kokob Tesfagaber SOLOMON
Athletics,Women's Triple Jump,,8,Jamaica,JAM,Kimberly WILLIAMS
Athletics,Women's Triple Jump,1.0,1,Venezuela,VEN,Yulimar ROJAS
Athletics,Women's Triple Jump,,9,France,FRA,Rouguy DIALLO
Athletics,Women's Triple Jump,,5,Cuba,CUB,Liadagmis POVEA
Athletics,Women's Triple Jump,,4,Jamaica,JAM,Shanieka THOMAS
Athletics,Women's Triple Jump,,11,Finland,FIN,Kristiina MAKELA
Athletics,Women's Triple Jump,,6,Israel,ISR,Hanna KNYAZYEVA-MINENKO
Athletics,Women's Triple Jump,2.0,2,Portugal,POR,Patricia MAMONA
Athletics,Women's Triple Jump,3.0,3,Spain,ESP,Ana PELETEIRO
Athletics,Women's Triple Jump,,7,United States of America,USA,Keturah ORJI
Athletics,Women's Triple Jump,,12,Dominica,DMA,Thea LAFOND
Athletics,Women's Triple Jump,,10,Colombia,COL,Caterine IBARGUEN
Athletics,Men's 800m,,5,Spain,ESP,Adrian BEN
Athletics,Men's 800m,,7,France,FRA,Gabriel TUAL
Athletics,Men's 800m,2.0,2,Kenya,KEN,Ferguson Cheruiyot ROTICH
Athletics,Men's 800m,,4,Australia,AUS,Peter BOL
Athletics,Men's 800m,1.0,1,Kenya,KEN,Emmanuel Kipkurui KORIR
Athletics,Men's 800m,3.0,3,Poland,POL,Patryk DOBEK
Athletics,Men's 800m,,6,Bosnia and Herzegovina,BIH,Amel TUKA
Athletics,Men's 800m,,8,Botswana,BOT,Nijel AMOS
Athletics,Men's 800m,,9,United States of America,USA,Clayton MURPHY
Athletics,Women's Shot Put,3.0,3,New Zealand,NZL,Valerie ADAMS
Athletics,Women's Shot Put,,5,People's Republic of China,CHN,Jiayuan SONG
Athletics,Women's Shot Put,,6,New Zealand,NZL,Maddison-Lee WESCHE
Athletics,Women's Shot Put,2.0,2,United States of America,USA,Raven SAUNDERS
Athletics,Women's Shot Put,,7,Sweden,SWE,Fanny ROOS
Athletics,Women's Shot Put,,11,Trinidad and Tobago,TTO,Portious WARREN
Athletics,Women's Shot Put,1.0,1,People's Republic of China,CHN,Lijiao GONG
Athletics,Women's Shot Put,,,United States of America,USA,Jessica RAMSEY
Athletics,Women's Shot Put,,8,Germany,GER,Sara GAMBETTA
Athletics,Women's Shot Put,,4,Portugal,POR,Auriole DONGMO
Athletics,Women's Shot Put,,10,People's Republic of China,CHN,Yang GAO
Athletics,Women's Shot Put,,9,Belarus,BLR,Aliona DUBITSKAYA
Athletics,Women's 20km Race Walk,,27,Ukraine,UKR,Hanna SHEVCHUK
Athletics,Women's 20km Race Walk,2.0,2,Colombia,COL,Sandra ARENAS
Athletics,Women's 20km Race Walk,,45,Slovakia,SVK,Maria CZAKOVA
Athletics,Women's 20km Race Walk,,12,People's Republic of China,CHN,Jiayu YANG
Athletics,Women's 20km Race Walk,,26,Lithuania,LTU,Brigita VIRBALYTE
Athletics,Women's 20km Race Walk,,8,Greece,GRE,Antigoni DRISBIOTI
Athletics,Women's 20km Race Walk,,22,Turkey,TUR,Meryem BEKMEZ
Athletics,Women's 20km Race Walk,,4,Spain,ESP,Maria PEREZ
Athletics,Women's 20km Race Walk,,37,Australia,AUS,Katie HAYWARD
Athletics,Women's 20km Race Walk,,20,Portugal,POR,Ana CABECINHA
Athletics,Women's 20km Race Walk,,38,Australia,AUS,Rebecca HENDERSON
Athletics,Women's 20km Race Walk,,25,Colombia,COL,Sandra GALVIS
Athletics,Women's 20km Race Walk,,DNF,Ethiopia,ETH,Yehualeye BELETEW
Athletics,Women's 20km Race Walk,,48,Bolivia,BOL,Angela CASTRO
Athletics,Women's 20km Race Walk,,32,India,IND,Bhawna JAT
Athletics,Women's 20km Race Walk,,DNF,Germany,GER,Saskia FEIGE
Athletics,Women's 20km Race Walk,,47,Mexico,MEX,Valeria ORTUNO MARTINEZ
Athletics,Women's 20km Race Walk,,28,Ecuador,ECU,Karla Johana JARAMILLO NAVARRETE
Athletics,Women's 20km Race Walk,,DNF,Peru,PER,Kimberly GARCIA
Athletics,Women's 20km Race Walk,,53,Greece,GRE,Panayiota TSINOPOULOU
Athletics,Women's 20km Race Walk,,35,"Hong Kong, China",HKG,Siu Nga CHING
Athletics,Women's 20km Race Walk,,10,Poland,POL,Katarzyna ZDZIEBLO
Athletics,Women's 20km Race Walk,,31,Belarus,BLR,Anna TERLYUKEVICH
Athletics,Women's 20km Race Walk,,42,Kazakhstan,KAZ,Aiman RATOVA
Athletics,Women's 20km Race Walk,,46,Hungary,HUN,Barbara KOVACS
Athletics,Women's 20km Race Walk,,6,Australia,AUS,Jemima MONTAG
Athletics,Women's 20km Race Walk,,39,Turkey,TUR,Ayse TEKDAL
Athletics,Women's 20km Race Walk,,5,Mexico,MEX,Alegna GONZALEZ
Athletics,Women's 20km Race Walk,1.0,1,Italy,ITA,Antonella PALMISANO
Athletics,Women's 20km Race Walk,,51,Mexico,MEX,Ilse GUERRERO
Athletics,Women's 20km Race Walk,,24,Peru,PER,Mary Luz ANDIA
Athletics,Women's 20km Race Walk,,52,Italy,ITA,Eleonora GIORGI
Athletics,Women's 20km Race Walk,,19,Ukraine,UKR,Mariia SAKHARUK
Athletics,Women's 20km Race Walk,,30,Czech Republic,CZE,Tereza DURDIAKOVA
Athletics,Women's 20km Race Walk,,33,United States of America,USA,Robyn STEVENS
Athletics,Women's 20km Race Walk,,29,Greece,GRE,Kiriaki FILITISAKOU
Athletics,Women's 20km Race Walk,,34,Spain,ESP,Laura GARCIA-CARO
Athletics,Women's 20km Race Walk,,23,Belarus,BLR,Anastasiya RAROVSKAYA
Athletics,Women's 20km Race Walk,,14,Spain,ESP,Raquel GONZALEZ
Athletics,Women's 20km Race Walk,,21,Costa Rica,CRC,Noelia VARGAS
Athletics,Women's 20km Race Walk,3.0,3,People's Republic of China,CHN,Hong LIU
Athletics,Women's 20km Race Walk,,44,Guatemala,GUA,Mirna ORTIZ
Athletics,Women's 20km Race Walk,,11,Brazil,BRA,Erica DE SENA
Athletics,Women's 20km Race Walk,,7,People's Republic of China,CHN,Shijie QIEYANG
Athletics,Women's 20km Race Walk,,50,Guatemala,GUA,Mayra PEREZ
Athletics,Women's 20km Race Walk,,DNF,Ecuador,ECU,Glenda MOREJON
Athletics,Women's 20km Race Walk,,9,Ecuador,ECU,Paola PEREZ
Athletics,Women's 20km Race Walk,,43,Ukraine,UKR,Lyudmila OLYANOVSKA
Athletics,Women's 20km Race Walk,,36,Peru,PER,Leydi GUERRA
Athletics,Women's 20km Race Walk,,16,ROC,ROC,Elvira KHASANOVA
Athletics,Women's 20km Race Walk,,41,Turkey,TUR,Evin DEMIR
Athletics,Women's 20km Race Walk,,18,Italy,ITA,Valentina TRAPLETTI
Athletics,Women's 20km Race Walk,,13,Japan,JPN,Nanako FUJII
Athletics,Women's 20km Race Walk,,40,Japan,JPN,Kaori KAWAZOE
Athletics,Women's 20km Race Walk,,15,Japan,JPN,Kumiko OKADA
Athletics,Women's 20km Race Walk,,DNF,Hungary,HUN,Viktoria MADARASZ
Athletics,Women's 20km Race Walk,,49,Belarus,BLR,Viktoryia RASHCHUPKINA
Athletics,Women's 20km Race Walk,,17,India,IND,. PRIYANKA
Athletics,Women's Pole Vault,,8,Belarus,BLR,Iryna ZHUK
Athletics,Women's Pole Vault,,13,Sweden,SWE,Angelica BENGTSSON
Athletics,Women's Pole Vault,,8,Venezuela,VEN,Robeilys PEINADO
Athletics,Women's Pole Vault,,,Canada,CAN,Anicka NEWELL
Athletics,Women's Pole Vault,,8,Greece,GRE,Nikoleta KYRIAKOPOULOU
Athletics,Women's Pole Vault,,4,Greece,GRE,Ekaterini STEFANIDI
Athletics,Women's Pole Vault,,5,Slovenia,SLO,Tina SUTEJ
Athletics,Women's Pole Vault,,,United States of America,USA,Morgan LELEUX
Athletics,Women's Pole Vault,,8,Cuba,CUB,Yarisley SILVA
Athletics,Women's Pole Vault,3.0,3,Great Britain,GBR,Holly BRADSHAW
Athletics,Women's Pole Vault,2.0,2,ROC,ROC,Anzhelika SIDOROVA
Athletics,Women's Pole Vault,,5,Ukraine,UKR,Maryna KYLYPKO
Athletics,Women's Pole Vault,1.0,1,United States of America,USA,Katie NAGEOTTE
Athletics,Women's Pole Vault,,5,Finland,FIN,Wilma MURTO
Athletics,Women's Pole Vault,,8,People's Republic of China,CHN,Huiqin XU
Athletics,Women's Hammer Throw,,10,United States of America,USA,Brooke ANDERSEN
Athletics,Women's Hammer Throw,,5,Canada,CAN,Camryn ROGERS
Athletics,Women's Hammer Throw,,7,Poland,POL,Joanna FIODOROW
Athletics,Women's Hammer Throw,1.0,1,Poland,POL,Anita WLODARCZYK
Athletics,Women's Hammer Throw,,4,France,FRA,Alexandra TAVERNIER
Athletics,Women's Hammer Throw,,6,Romania,ROU,Bianca Florentina GHELBER
Athletics,Women's Hammer Throw,3.0,3,Poland,POL,Malwina KOPRON
Athletics,Women's Hammer Throw,,12,Italy,ITA,Sara FANTINI
Athletics,Women's Hammer Throw,2.0,2,People's Republic of China,CHN,Zheng WANG
Athletics,Women's Hammer Throw,,9,New Zealand,NZL,Julia RATCLIFFE
Athletics,Women's Hammer Throw,,11,United States of America,USA,Gwen BERRY
Athletics,Women's Hammer Throw,,8,United States of America,USA,Deanna PRICE
Athletics,Women's 100m Hurdles,,7,United States of America,USA,Gabriele CUNNINGHAM
Athletics,Women's 100m Hurdles,,5,Netherlands,NED,Nadine VISSER
Athletics,Women's 100m Hurdles,2.0,2,United States of America,USA,Kendra HARRISON
Athletics,Women's 100m Hurdles,,4,Nigeria,NGR,Oluwatobiloba AMUSAN
Athletics,Women's 100m Hurdles,1.0,1,Puerto Rico,PUR,Jasmine CAMACHO-QUINN
Athletics,Women's 100m Hurdles,3.0,3,Jamaica,JAM,Megan TAPPER
Athletics,Women's 100m Hurdles,,6,Bahamas,BAH,Devynne CHARLTON
Athletics,Women's 100m Hurdles,,8,Jamaica,JAM,Britany ANDERSON
Athletics,Men's High Jump,,7,United States of America,USA,Juvaughn HARRISON
Athletics,Men's High Jump,3.0,3,Belarus,BLR,Maksim NEDASEKAU
Athletics,Men's High Jump,,13,Japan,JPN,Naoto TOBE
Athletics,Men's High Jump,1.0,1,Qatar,QAT,Mutaz Essa BARSHIM
Athletics,Men's High Jump,,10,New Zealand,NZL,Hamish KERR
Athletics,Men's High Jump,,8,Canada,CAN,Django LOVETT
Athletics,Men's High Jump,,11,Great Britain,GBR,Tom GALE
Athletics,Men's High Jump,1.0,1,Italy,ITA,Gianmarco TAMBERI
Athletics,Men's High Jump,,5,Australia,AUS,Brandon STARC
Athletics,Men's High Jump,,9,ROC,ROC,Ilya IVANYUK
Athletics,Men's High Jump,,4,Republic of Korea,KOR,Sanghyeok WOO
Athletics,Men's High Jump,,6,ROC,ROC,Mikhail AKIMENKO
Athletics,Men's High Jump,,12,United States of America,USA,Shelby MCEWEN
Athletics,Women's Discus Throw,,5,Portugal,POR,Liliana CA
Athletics,Women's Discus Throw,1.0,1,United States of America,USA,Valarie ALLMAN
Athletics,Women's Discus Throw,,10,People's Republic of China,CHN,Yang CHEN
Athletics,Women's Discus Throw,,6,India,IND,Kamalpreet KAUR
Athletics,Women's Discus Throw,2.0,2,Germany,GER,Kristin PUDENZ
Athletics,Women's Discus Throw,,8,Germany,GER,Marike STEINACKER
Athletics,Women's Discus Throw,,9,Germany,GER,Claudine VITA
Athletics,Women's Discus Throw,,11,Brazil,BRA,Izabela DA SILVA
Athletics,Women's Discus Throw,,4,Croatia,CRO,Sandra PERKOVIC
Athletics,Women's Discus Throw,3.0,3,Cuba,CUB,Yaime PEREZ
Athletics,Women's Discus Throw,,12,Italy,ITA,Daisy OSAKUE
Athletics,Women's Discus Throw,,7,Jamaica,JAM,Shadae LAWRENCE
Athletics,"Women's 10,000m",,19,New Zealand,NZL,Camille BUSCOMB
Athletics,"Women's 10,000m",,22,Japan,JPN,Yuka ANDO
Athletics,"Women's 10,000m",,8,Germany,GER,Konstanze KLOSTERHALFEN
Athletics,"Women's 10,000m",,14,Canada,CAN,Andrea SECCAFIEN
Athletics,"Women's 10,000m",,11,Turkey,TUR,Yasemin CAN
Athletics,"Women's 10,000m",,9,Great Britain,GBR,Eilish MCCOLGAN
Athletics,"Women's 10,000m",,21,Japan,JPN,Hitomi NIIYA
Athletics,"Women's 10,000m",,7,Japan,JPN,Ririka HIRONAKA
Athletics,"Women's 10,000m",3.0,3,Ethiopia,ETH,Letesenbet GIDEY
Athletics,"Women's 10,000m",1.0,1,Netherlands,NED,Sifan HASSAN
Athletics,"Women's 10,000m",,5,Burundi,BDI,Francine NIYONSABA
Athletics,"Women's 10,000m",,6,Kenya,KEN,Irene Chepet CHEPTAI
Athletics,"Women's 10,000m",,24,Uganda,UGA,Mercyline CHELANGAT
Athletics,"Women's 10,000m",,13,United States of America,USA,Alicia MONSON
Athletics,"Women's 10,000m",,,Ethiopia,ETH,Tsehay GEMECHU
Athletics,"Women's 10,000m",,DNF,Ethiopia,ETH,Tsigie GEBRESELAMA
Athletics,"Women's 10,000m",,DNF,Norway,NOR,Karoline Bjerkeli GROVDAL
Athletics,"Women's 10,000m",,15,Eritrea,ERI,Dolshi TESFU
Athletics,"Women's 10,000m",,23,Israel,ISR,Selamawit TEFERI
Athletics,"Women's 10,000m",,17,Great Britain,GBR,Jessica JUDD
Athletics,"Women's 10,000m",,18,Sweden,SWE,Meraf BAHTA
Athletics,"Women's 10,000m",,DNF,Sweden,SWE,Sarah LAHTI
Athletics,"Women's 10,000m",,10,United States of America,USA,Emily SISSON
Athletics,"Women's 10,000m",,20,South Africa,RSA,Dominique SCOTT
Athletics,"Women's 10,000m",,DNF,Netherlands,NED,Susan KUIJKEN
Athletics,"Women's 10,000m",,12,United States of America,USA,Karissa SCHWEIZER
Athletics,"Women's 10,000m",,4,Kenya,KEN,Hellen Onsando OBIRI
Athletics,"Women's 10,000m",,16,Kenya,KEN,Sheila CHELANGAT
Athletics,"Women's 10,000m",2.0,2,Bahrain,BRN,Kalkidan GEZAHEGNE
Athletics,Men's Hammer Throw,,6,Great Britain,GBR,Nick MILLER
Athletics,Men's Hammer Throw,3.0,3,Poland,POL,Pawel FAJDEK
Athletics,Men's Hammer Throw,,9,Turkey,TUR,Esref APAK
Athletics,Men's Hammer Throw,,11,United States of America,USA,Daniel HAUGH
Athletics,Men's Hammer Throw,,4,Ukraine,UKR,Mykhaylo KOKHAN
Athletics,Men's Hammer Throw,,8,ROC,ROC,Valeriy PRONKIN
Athletics,Men's Hammer Throw,,10,Spain,ESP,Javier CIENFUEGOS
Athletics,Men's Hammer Throw,,12,Republic of Moldova,MDA,Serghei MARGHIEV
Athletics,Men's Hammer Throw,1.0,1,Poland,POL,Wojciech NOWICKI
Athletics,Men's Hammer Throw,2.0,2,Norway,NOR,Eivind HENRIKSEN
Athletics,Men's Hammer Throw,,5,France,FRA,Quentin BIGOT
Athletics,Men's Hammer Throw,,7,United States of America,USA,Rudy WINKLER
Athletics,Men's 3000m Steeplechase,,12,France,FRA,Alexis PHELUT
Athletics,Men's 3000m Steeplechase,,13,Morocco,MAR,Mohamed TINDOUFT
Athletics,Men's 3000m Steeplechase,,8,Finland,FIN,Topi RAITANEN
Athletics,Men's 3000m Steeplechase,3.0,3,Kenya,KEN,Benjamin KIGEN
Athletics,Men's 3000m Steeplechase,,11,United States of America,USA,Benard KETER
Athletics,Men's 3000m Steeplechase,,15,Canada,CAN,John GAY
Athletics,Men's 3000m Steeplechase,,14,Italy,ITA,Ahmed ABDELWAHED
Athletics,Men's 3000m Steeplechase,,7,Japan,JPN,Ryuji MIURA
Athletics,Men's 3000m Steeplechase,,10,Kenya,KEN,Abraham KIBIWOT
Athletics,Men's 3000m Steeplechase,1.0,1,Morocco,MAR,Soufiane ELBAKKALI
Athletics,Men's 3000m Steeplechase,2.0,2,Ethiopia,ETH,Lamecha GIRMA
Athletics,Men's 3000m Steeplechase,,4,Ethiopia,ETH,Getnet WALE
Athletics,Men's 3000m Steeplechase,,9,Italy,ITA,Ala ZOGHLAMI
Athletics,Men's 3000m Steeplechase,,5,Eritrea,ERI,Yemane HAILESELASSIE
Athletics,Men's 3000m Steeplechase,,6,Canada,CAN,Matthew HUGHES
Athletics,Women's 800m,,7,Great Britain,GBR,Alexandra BELL
Athletics,Women's 800m,,4,Great Britain,GBR,Jemma REEKIE
Athletics,Women's 800m,3.0,3,United States of America,USA,Raevyn ROGERS
Athletics,Women's 800m,,6,Ethiopia,ETH,Habitam ALEMU
Athletics,Women's 800m,,8,Jamaica,JAM,Natoya GOULE
Athletics,Women's 800m,1.0,1,United States of America,USA,Athing MU
Athletics,Women's 800m,,5,People's Republic of China,CHN,Chunyu WANG
Athletics,Women's 800m,2.0,2,Great Britain,GBR,Keely HODGKINSON
Athletics,Men's Decathlon,,12,Poland,POL,Pawel WIESIOLEK
Athletics,Men's Decathlon,,4,United States of America,USA,Garrett SCANTLING
Athletics,Men's Decathlon,,7,Grenada,GRN,Lindon VICTOR
Athletics,Men's Decathlon,1.0,1,Canada,CAN,Damian WARNER
Athletics,Men's Decathlon,,17,Czech Republic,CZE,Jiri SYKORA
Athletics,Men's Decathlon,,6,United States of America,USA,Zachery ZIEMEK
Athletics,Men's Decathlon,,21,Australia,AUS,Cedric DUBLER
Athletics,Men's Decathlon,,5,Canada,CAN,Pierce LEPAGE
Athletics,Men's Decathlon,,18,Brazil,BRA,Felipe DOS SANTOS
Athletics,Men's Decathlon,,13,Belarus,BLR,Vitaliy ZHUK
Athletics,Men's Decathlon,,9,Spain,ESP,Jorge URENA
Athletics,Men's Decathlon,,8,ROC,ROC,Ilya SHKURENYOV
Athletics,Men's Decathlon,,15,Estonia,EST,Maicel UIBO
Athletics,Men's Decathlon,,DNF,Germany,GER,Niklas Kaul
Athletics,Men's Decathlon,,20,Estonia,EST,Karel TILGA
